Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,state,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
735626,36.49,-94.7,-6,303,-6,748609,SPSO,Lower Midwest,-94.70445189861724,36.501509268860936,7714,AR,0.2417957513675344,0.24781271511976602,5.9533246595643865,2.998356838066341,34.287719802249825,42.39811328292153,0.9976831448519072,0.24723856895497795,42.49657168380343,0,0,0,0,1,1,1,1,1,1
737387,36.17,-94.62,-6,340,-6,750370,SPSO,Lower Midwest,-94.63165976936155,36.17758151124725,30711,AR,0.07633911391050735,0.245051102177379,3.6136412123487975,21.497948075875676,12.499912303833016,41.78599617020131,0.9978874656455622,0.24453342330543643,41.87445740003233,0,0,0,0,0,0,1,1,1,1
737399,36.41,-94.62,-6,325,-6,750382,SPSO,Lower Midwest,-94.62038459794321,36.391125261287435,30706,AR,63.2518697086822,0.24610562384402798,4.32020584449975,2.998356838066341,24.534442453092232,41.934687712212295,0.9982891869156822,0.24568458312263144,42.00655307283639,0,0,0,0,0,0,1,1,1,1
738574,36.29,-94.54,-6,359,-6,751557,SPSO,Lower Midwest,-94.53655576086945,36.280682510693424,7716,AR,151.5267718562199,0.24789097357670778,2.2140646506001613,21.497948075875676,4.141391017937129,40.66277709813493,0.9984068413701385,0.24749604393288926,40.727662725480116,0,0,0,0,0,0,0,0,0,0
738869,36.05,-94.54,-6,343,-6,751852,SPSO,Lower Midwest,-94.54766579728228,36.06706530996363,31260,AR,88.58795694442713,0.24648809967328672,3.0301352080972306,15.604430197630196,11.504714556741154,41.27215129701511,0.998315511653574,0.2460728933418544,41.341791062279896,0,0,0,0,0,0,0,0,0,0
738907,34.25,-94.54,-6,335,-6,751890,SPSO,Lower Midwest,-94.55275584516563,34.24654517620137,31358,AR,2.0711260677193883,0.24227832039094943,17.452455973633775,24.355363483808226,93.94072589839479,48.78471079290596,0.9926494035205611,0.24049743022203934,49.14596293503488,0,1,2,3,4,4,5,6,7,8
738962,35.85,-94.54,-6,360,-6,751945,SPSO,Lower Midwest,-94.55872132204182,35.85343635644764,7847,AR,26.654158212001608,0.24521765895333092,6.159408563192662,15.604430197630196,30.193294133461475,42.94273574471737,0.9971542542700056,0.24451983184744525,43.06528860587852,0,0,0,1,1,1,2,2,2,2
739078,34.69,-94.54,-6,475,-6,752061,SPSO,Lower Midwest,-94.53095170105871,34.67404515909382,31341,AR,6.9813111957459375,0.2425469567821303,11.454731400149651,0.0,68.40970251227066,45.90783650483591,0.9957492075936552,0.24151594002005877,46.10381424834632,0,1,1,2,3,3,4,4,5,5
739222,36.49,-94.54,-6,339,-6,752205,SPSO,Lower Midwest,-94.52500467352587,36.49421772490507,30705,AR,103.88942156626484,0.24644017935770177,3.9241859175553793,2.998356838066341,22.169340693408753,41.6943160513894,0.9984361478909692,0.24605478336346331,41.75962192420789,0,0,0,0,0,0,1,1,1,1
739354,34.45,-94.54,-6,255,-6,752337,SPSO,Lower Midwest,-94.54188087981407,34.460298695471174,31345,AR,4.731428662674032,0.24003741886771907,15.878422847635958,0.0,94.82877820745986,48.49157977021319,0.9941075982572073,0.23862302196244745,48.77900526585341,0,1,2,3,4,4,5,6,7,8
739383,33.93,-94.5,-6,104,-6,752366,SPSO,Lower Midwest,-94.48190443258522,33.92212973719205,1965,AR,89.97201120320543,0.2446223794600605,13.49432302348277,24.355363483808226,70.30204872956052,46.47013963227078,0.994118246472879,0.24318357091685855,46.745082687242025,0,1,1,2,3,3,4,5,5,6
